paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
81,Inferred,resilience = disturbance + carrying + recovery,Inferred,Land use; Ecosystem function; Abiotic parameter; Socio-eco parameter; Regional network parameter,Landscape,Field observation,CN,CN,"N29.25, E112.75",0,Wetland,NA,NA,NA,NA,The paper states it developed an ecological resilience assessment process chain across the disturbance carrying recovery dimensions and named it the D-C-R three-dimensional process model chain with ecological disturbance force ecological carrying capacity and ecological recovery capacity. Ecological resilience is quantified as an index ERI using a weighted formula ERI = ωdi EDF + ωci ECC + ωri ERC with EDF ECC and ERC computed from multiple indicators and weights. The indicators used include land use vulnerability land reclamation rate distance from construction land population density nighttime lights GDP distribution road network density NDVI NPP habitat quality water conservation soil conservation carbon sequestration and landscape metrics such as patch cohesion and fragmentation. This is an indicator based assessment and does not quantify recovery dynamics of a state variable after a defined disturbance event so resilience is inferred. The study area is the Dongting Lake region located in the middle reaches of the Yangtze River spanning Hunan and Hubei provinces and the case study cities are Yueyang Changde Yiyang and Jingzhou. The first author affiliation is Central South University Changsha Hunan China. The analysis uses remote sensing and GIS with raster data standardized to 1 km by 1 km and maps ER from 2000 to 2020 which is consistent with field observation via remote sensing rather than an experiment or imposed disturbance. The habitat focus is a water land transition zone centered on Dongting Lake with river and lake floodplains so Wetland is the dominant habitat type. No coordinates are provided in the text so the location is approximated to the Dongting Lake region center and the range is set to 0 because only one average coordinate is reported.
17,Observed,ecosystem stability = resistance + resilience,Recovery rate,Ecosystem function,Ecosystem,Field observation,CN,CN,"N41.5, E90.0",17.0,Desert,Plantae,"['Unmanipulated_Climatic', 'Unmanipulated_Hydrological']",Press,8030,The study quantified stability using NDVI time series because it states the assessment was based on NDVI from 2001 to 2022 and NDVI was chosen as an indicator to reflect changes in ecosystem status. Resilience was quantified from the ARx coefficient alpha because the methods state the coefficient alpha characterizes the resilience of an ecosystem and a larger absolute value implies a slow rate of returning to an equilibrium state from a disturbance. This corresponds to recovery rate because the text explicitly links alpha to the rate of returning to equilibrium and to vegetation memory via NDVI t and NDVI t-1. The framework is ecosystem stability = resistance + resilience because the introduction states resistance and resilience are the two most fundamental aspects of ecosystem stability and defines resilience as recover its original state after disturbances and resistance as maintain its original state unchanged under external disturbances. The approach is field observation because the core data are remote sensing NDVI and gridded hydroclimatic datasets and the study analyzes observed anomalies rather than imposing experimental manipulations. The disturbance types are unmanipulated climatic and hydrological because the study analyzes hydroclimatic anomalies including precipitation anomaly and potential evapotranspiration anomaly and soil moisture anomaly as external disturbances. The disturbance pattern is press because exposure is defined by the frequency of extreme hydroclimatic events during the growing season over 2001 to 2022 with no defined recovery interval and resilience is estimated from continuous monthly anomaly dynamics. The field location is ARNWC with coordinates 73E to 107E and 34N to 49N and the provided location is the midpoint of that range. The habitat type is desert because the study area is described as arid with most areas sparsely vegetated due to severe water scarcity and land desertification and desert vegetation is a major biome and dominates large areas. The taxon is Plantae because the focal observed variable is vegetation NDVI and the biomes are vegetation types including shrubs meadows steppes forests and desert vegetation. The institution country is CN because the first author affiliation is Lanzhou University Lanzhou China. The observation duration is 2001 to 2022 which is 22 years and is converted to 8030 days.
1371,Observed,resistance + resilience,Recovery time,Frequency,Population,Modeling and simulation,DE,['DE'],N54.36 E12.56,0,Grassland,Plantae,Model_Hydrological; Model_Chemical,Pulse,54750,The introduction states that the study considers engineering resilience as the return time of individual plant species in a community to the equilibrium after abrupt change events. The methods describe PBM simulation experiments where groundwater levels and salinities were altered once in the simulated time series for one year after a 50 year burn in and then conditions returned to the previous level for 100 simulation years. The methods state that they determined the return time as the number of years for which control and treatment runs differed significantly after the change event. The framework text contrasts resistance and resilience and states that the PBM simulates response to salt and water stress as resistance as well as regenerative and reproductive processes as resilience. The occurrence measure used for PBM based resilience analysis is species specific relative frequency defined as the proportion of runs in which a given species was present. The study uses model simulations and treats the PBM predictions as true and corrects SDM predictions accordingly. The illustrative example study site is Michaelsdorf with coordinates 12.56 E and 54.36 N at the German Baltic Sea. The first author affiliation is Technische Universitaet Braunschweig in Germany. The disturbance is imposed in the model as abrupt temporary changes of mean annual groundwater level and salinity from one year to the next. The change event duration is one year and is treated as a discrete event so the disturbance pattern is pulse. The observation window for resilience in the PBM experiments spans 50 years burn in plus 1 year disturbance plus 100 years recovery which totals 151 years.
1015,Observed,resilience = rate of recovery,Recovery rate,['Cover'],Community,Field experiment,US,US,"N38.3195, W123.6733",0,Coastal,Plantae,"['Manipulated_Structural', 'Manipulated_Biotic']",Pulse,810,The introduction defines resilience as rate of recovery by stating greater resilience rate of recovery of more species rich assemblages. The methods state that they conducted a 27 month field experiment assessing algal recruitment and succession in cleared patches that mimic naturally forming gaps and that they surveyed patches monthly estimating the cover of all algal species. The statistical analysis states to analyze recovery rates we compared the slope of perennial algal cover over time among treatments and examined the interaction between time and treatments to assess the effect of treatments on recovery rates. This directly quantifies resilience from observed recovery dynamics in cover so the measurement is observed and the quantification is recovery rate. The study system location is given as Bodega Marine Reserve on the northern coast of California USA with coordinates 3881901200N 123 8402400W which converts to N38.3195 W123.6733. The disturbance is imposed by scraping the rock surface within the patches bare of all visible algae and by randomly assigning an herbivore reduction treatment using barriers and removal of mobile invertebrates so it includes manipulated structural disturbance and manipulated biotic disturbance. The disturbance is a discrete clearing event in May 2008 followed by recovery monitoring so the pattern is pulse. Observation duration is from May 2008 to 27 months later which is 27 times 30 days equaling 810 days. The first author affiliation is Center for Population Biology University of California Davis California USA so the institution country is US. The focal recovering community is a macroalgal community and the target variable used for recovery rate is perennial algal cover so the level is community and the taxon is Plantae. The habitat is a mid to high rocky intertidal zone which fits coastal.
186,Observed,none,Recovery rate,Demography parameter,Population,Modeling and simulation; Field observation,GB,"['AU', 'JP']","S1.1, E141.4",0,Marine.Neritic,Animalia,Unmanipulated_Climatic,Press,1095,The introduction frames the study as anticipating resilience through understanding population responses to recurrent disturbances. The methods quantify short term potential and long term performance using integral projection models parameterized with annual surveys of 3171 tagged coral colonies between 2016 and 2019 in southern Japan and eastern Australia. The paper defines damping ratio as a measure of demographic recovery describing the rate at which a population perturbed from its stationary equilibrium converges back to its asymptotic growth trajectory. This makes the resilience measurement observed because it is quantified from the modeled response of population state variables derived from observed survival growth fragmentation fecundity and recruitment data. The quantification category is recovery rate because damping ratio is explicitly described as the rate of convergence back to the asymptotic growth trajectory and the instructions state autocorrelation like rate measures fall under recovery rate. The target variable type is demography parameter because resilience is quantified using demographic recovery and transient dynamics metrics derived from survival development reproduction and recruitment. The level is population because the IPMs and resulting metrics describe population level characteristics such as asymptotic population growth and demographic recovery. The approach includes field observation because the study used repeated annual surveys of tagged colonies and also includes modeling and simulation because it used IPMs to quantify demographic recovery and other transient metrics. The first author affiliation is University of St Andrews in the United Kingdom. The field countries are Japan and Australia because the surveys were in southern Japan and eastern Australia. The methods provide GPS coordinates for the four regions and the average of those coordinates is S1.1 E141.4 with all locations within two degrees of that average in both latitude and longitude so the location range is 0. The habitat is shallow coral reef communities so Marine.Neritic best matches the IUCN options. The taxon is Animalia because the subjects are corals. Disturbance is unmanipulated climatic because the study discusses recurrent disturbances and uses sea surface temperature regimes and abiotic variability as the disturbance context without experimental manipulation. The disturbance pattern is press because the abiotic variability is treated as continuous exposure using 1950 to 2019 SST time series and not as a discrete event with a recovery interval. Observation duration is 1095 days because surveys were conducted between 2016 and 2019.
693,Inferred,none,Inferred,Ecosystem function,Ecosystem,Modeling and simulation,CH,"['CH', 'AT', 'FR', 'DE', 'IT', 'ES', 'AD', 'SK', 'PL', 'UA', 'RO', 'GB', 'IE', 'NO', 'SE', 'FI', 'EE', 'LV', 'LT']","N48.0, E10.0",25,Wetland,Plantae,NA,NA,NA,"The methods state that they aimed ""to approximate the resilience of each lineage"" by modeling ""current and future distribution of suitable habitats expressed as the number of climatically suitable cells"" using SDMs. This quantifies resilience from projected habitat suitability rather than from observed recovery dynamics of the system. The study uses climatic variables and SDM projections under CMIP5 future scenarios and reports percent loss or gain of ""climatically suitable cells"" for 2050 and 2070. No time series of population state variables or post disturbance recovery is measured and the disturbance is not imposed as an experimental event but represented through future climate scenarios. The framework is not defined as an equation including resilience and the paper discusses resilience conceptually as ""potential resilience"" and ""resilience to climate change"" without specifying components. The first author affiliation is ""Univ. of Zurich Zurich Switzerland"". The study system distribution and sampling span multiple European regions stated as ""Alps Carpathians Iberia and northern Europe"" and the lineages are referred to as ""CW Alps western Carpathians Scandinavia and Pyrenees"". The habitat description includes ""calcareous fens edges of streams or lakes and drier calcareous grasslands"" and wetland fens are explicitly named. The taxon is a plant because the focal species is ""the cold adapted plant Primula farinosa""."
1145,Observed,resilience = capacity to remain within a stability domain or state,Latitude,Ecosystem function,Ecosystem,Modeling and simulation,US,"['US', 'CA']","N45.80, W89.70",0,Wetland,NA,Model_Resource,Press,0,The introduction defines resilience as the capacity of a system to remain within a stability domain or state and states that the size of the region between the desired stable state and the separatrix represents the resilience of the stable state. The methods quantify resilience in the deterministic model as the size of the area between the lower stable equilibrium and the unstable equilibrium where these co occur and state that stochastic shocks that push the system across the unstable boundary will result in a system within the basin of attraction of the upper equilibrium value. The results describe flip up and flip down points and critical P input rates for transitions between low and high chlorophyll states. This matches a threshold magnitude of disturbance without shifting to an alternative state which corresponds to latitude. The response variable used in the model is areal chlorophyll and the paper treats chlorophyll as an ecosystem level variable linked to algal abundance and lake productivity. The study uses a nonlinear model and stochastic simulations drawing driver values and calculating equilibrium chlorophyll and resilience across 1000 trials. The first author affiliation is Center for Limnology University of Wisconsin Madison Wisconsin USA. Data sources include northern Wisconsin lakes and experimental lakes in northern Michigan and a regression for small lakes in Ontario Canada. The lake district is identified as the Northern Highlands Lake District Wisconsin and the plate describes northern Wisconsin. The disturbance considered in resilience calculations is changing phosphorus input and other drivers in the model which is a resource change treated as a continuous driver across simulations rather than a discrete event. The resilience calculations are based on equilibrium solutions rather than a time series so the duration between first and last measurement for resilience is not provided.
361,Inferred,none,Inferred,Interaction,Community,Field observation,CZ,"['CZ', 'EE', 'ES', 'FI', 'FR', 'GR', 'HU', 'IT', 'NL', 'PL']",NA,NA,Urban,Animalia,NA,NA,NA,The study defines high environmental quality urban areas partly by avian communities with high potential resilience to face ecological stress. The methods state that potential resilience of bird assemblages was estimated by combining the species richness and redundancy of functional traits. The potential community resilience was computed as a combination of species richness and the functional evenness FEve index calculated from 73 traits. This is a proxy based construction and not a direct measurement of recovery dynamics after a disturbance so the measurement type is inferred. The introduction defines ecological resilience as capacity to absorb environmental changes without altering its main functions but the methods do not operationalize resilience as recovery rate recovery time or recovery degree. The resilience related target variables used in quantification are species richness and functional redundancy via FEve which is a functional trait distribution metric. The bird community at each point count was defined as the list of bird species recorded during the visit indicating a community level. Data were collected by standardized point counts in 15 cities in 10 European countries during the 2018 breeding season indicating field observation. The first author affiliation is Czech University of Life Sciences Prague in the Czech Republic. The table lists the surveyed cities and countries including Czechia Estonia Spain Finland France Greece Hungary Italy Netherland and Poland. The study context is within cities and urban areas and the classification is for urban areas so the habitat type is urban. The study subjects are birds which are Animalia. No disturbance is imposed or measured for resilience quantification because resilience is treated as potential resilience and used in the HEQ classification.
847,Inferred,resilience + resistance,Inferred,Demography parameter; Physiological indicator,Community,Modeling and simulation; Field observation,ES,ES,"N40.0, W3.5",0,Forest,Plantae,NA,NA,NA,The paper proposes a quantitative measure called Persistence Index to assess the capacity of communities to maintain their functions and services after disturbances and it states that PI is based on the diversity abundance and redundancy of disturbance and taxon specific response traits. The index is described as quantifying adaptive capacity based on the assumption that an ecosystem will be more resilient and resistant if it contains a greater presence of species with a given set of response traits. Resilience is defined as the ability to undergo disturbance without shifting to an alternative state and resistance is discussed as a complementary concept and the text says assessing persistence requires to consider resilience and resistance as complementary concepts. PI is calculated from a species specific response trait matrix with presence or absence of response traits and a vector of species relative abundance derived from number of trees per hectare and forest cover. The case study uses the Third Spanish National Forest Inventory forest plots across Peninsular Spain and the Balearic Islands and calculates PI for each plot and compares PI across forest types and species richness. The study uses Monte Carlo simulations and also uses national forest inventory data. The response traits include resprouting ability stimulated recruitment hard and downy leaves seed bank longevity rooting depth and wood density which are traits linked to resistance and or resilience to drought fire and windthrow. No time series of ecosystem state recovery is measured and resilience is assessed through trait based indicators rather than observed recovery dynamics. The study area is Peninsular Spain and the Balearic Islands and the first author affiliation is in Solsona Spain.
300,Inferred,resilience = distance to the boundary of the attraction basin,Inferred,Abundance; Interaction,Community,Modeling and simulation,CN,"['AR', 'SC', 'GB', 'CL', 'ES']",NA,NA,NA,Plantae; Animalia,NA,NA,NA,The paper states that it mathematically defines resilience as the distance to the boundary of the attraction basin. It also states that it compares distances to tipping points across different systems on the basis of data on abundance and topology and that in most cases we only have abundance and network data reflecting mere snapshots. The Methods section states that it used proportional abundance and network topology and that the method makes it possible to obtain the tipping points without relying on time-series data. Because resilience is derived from snapshot abundance and network topology rather than measured recovery dynamics from observational time series it is inferred. The study uses simulations of species dynamics using equation 1 and simulated perturbations on networks and converts systems into a one-dimensional function. The target variables used for the resilience comparison are abundance and network topology including mutualistic strength gamma derived from adjacency matrices. The model is for mutualistic interactions between plants and animals and uses plant and animal abundances. The first author affiliation is Shanghai Jiao Tong University in China. The text explicitly names locations including Nahuel Huapi National Park in Argentina and Morne Seychellois National Park Mahé in the Seychelles and Hickling and also cites Chiloé Island Chile and Tenerife Canary Islands Spain as sources of abundance networks. The text does not provide explicit latitude and longitude values in the provided excerpt and therefore the coordinates cannot be reported.
632,Inferred,none,Inferred,Regional network parameter,Landscape,Modeling and simulation,US,US,"N30.37, W88.43",0,Wetland,NA,NA,NA,NA,The abstract states ecological threshold is used to facilitate evaluation of ecosystem resilience and the study derives sea level rise thresholds for salt marsh stability. Methods state that spatial patterns of salt marshes were quantified by 26 landscape metrics predicted from a mechanistic wetland change model and thresholds were derived from sigmoid fits and from the first principal component. The resilience related conclusion is that using total areas alone may provide a biased interpretation that salt marshes are more resilient to sea level rise than they actually are which indicates resilience is evaluated via proxy indicators rather than measured recovery. The Methods describe model simulations under sea level rise rates from 4 to 20 mm per year for 2050 and 2100 and do not describe observing real recovery dynamics of salt marsh state variables through time. The study area is Grand Bay National Estuarine Research Reserve in Mississippi United States with coordinates 30.37 N 88.43 W. The first author affiliation is The University of Southern Mississippi in the United States. The habitat is extensive salt marshes which are coastal wetlands. Because resilience is assessed through landscape metrics and principal components rather than direct observed recovery it is inferred. No explicit equation style framework defining resilience is provided in the introduction methods or discussion.
