paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
186,Observed,resilience = demographic recovery + short-term potential,Recovery rate,Demography parameter,Population,Modeling and simulation; Field observation,GB,"['AU', 'JP']","S1.1, E140.0",14.3,Marine.Neritic,Animalia,Unmanipulated_Climatic,Press,1095,The introduction states that anticipating resilience requires understanding population responses to recurrent disturbances and the study focuses on subtropical and tropical coral assemblages. The methods describe annual surveys of 3171 tagged coral colonies across four regions in eastern Australia and southern Japan between 2016 and 2019 and these are direct observational demographic data. The study then uses integral projection models parameterized with observed survival transitions fragmentation fecundity and recruitment as functions of colony size to quantify population characteristics. The methods explicitly define short-term potential as characteristics following displacement from stationary equilibrium due to disturbances and define the damping ratio as a measure of demographic recovery describing the rate at which a perturbed population converges back to its asymptotic growth trajectory. This makes the resilience measurement observed and quantified via a recovery rate type metric. Resilience is presented through short-term demographic characteristics including demographic recovery and short-term potential and the discussion calls this a framework for quantifying demographic resilience. The target variables used for resilience quantification are demographic parameters derived from the IPMs including damping ratio and transient envelope. The level is population because the IPMs and resulting metrics describe population growth and recovery trajectories. The approach combines field observation with modeling and simulation because field surveys parameterize IPMs and resilience metrics are computed from the models. The first author affiliation is University of St Andrews in the United Kingdom. Field data are from Australia and Japan and the figure text specifies Okinawa and Kochi in Japan and Heron Island and Solitary Islands Marine Park in Australia with GPS coordinates given for AS AT JS and JT. Averaging the provided GPS coordinates yields approximately S1.1 E140.0 and the farthest site differs by about 14.3 degrees when summing maximum latitude and longitude deviations. The habitat is shallow coral reef communities and marine parks which fits Marine.Neritic. The study subjects are corals which are animals. Abiotic variability is represented by sea surface temperature regimes and the study links short-term dynamics to recurrent disturbance in stochastic environments so the disturbance is unmanipulated climatic variability treated as a continuous regime and thus press. The surveys span from 2016 to 2019 which is 3 years or 1095 days.
693,Inferred,none,Inferred,Diversity,Population,Modeling and simulation,CH,"['CH', 'SK', 'ES', 'SE', 'NO', 'FI', 'GB', 'IE', 'FR', 'AT', 'IT', 'DE', 'SI', 'PL', 'CZ', 'RO', 'UA']",NA,NA,Wetland,Plantae,NA,NA,NA,"The methods state that they aimed ""to approximate the resilience of each lineage in P. farinosa to climate change"" by modeling ""current and future distribution of suitable habitats expressed as the number of climatically suitable cells"" using SDMs and future climate projections. This treats resilience as predicted persistence of suitable habitat rather than measuring recovery dynamics of the system itself. The study quantifies intraspecific ""genomic diversity"" using ""expected heterozygosity"" and ""allelic richness"" and quantifies ecological diversity using ""climatic niche breadth"" and niche similarity and then relates these to predicted future suitable habitat. Because resilience is evaluated through proxy indicators and modeled habitat suitability rather than observed recovery after a disturbance it is classified as inferred. No explicit equation framework defining resilience is provided in the introduction methods or discussion. The first author affiliation is ""Univ. of Zurich Zurich Switzerland"" which is CH. Occurrence and sampling are across Europe with regions named as ""CW Alps"" ""W Carpathians"" ""Scandinavia"" and ""Pyrenees"" and the introduction specifies distribution in ""Carpathians Alps Iberia"" and ""British Isles Baltic region and southern Scandinavia"" so multiple European countries are involved but coordinates are not provided. Habitat is described as ""calcareous fens edges of streams or lakes and drier calcareous grasslands"" and the major explicitly named habitat type is calcareous fens which are wetlands. The focal organism is the plant ""Primula farinosa""."
1145,Observed,none,Latitude,Ecosystem function,Ecosystem,Modeling and simulation,US,"['US', 'CA']",NA,NA,Wetland,Chromista,"['Model_Resource', 'Model_Biotic']",Press,NA,The paper states that they created a nonlinear model for lake chlorophyll and that they simulated a population of lakes to obtain the distribution of chlorophyll and resilience across lakes. Resilience is defined as the capacity of a system to remain within a stability domain or state and the size of the region between the desired stable state and the separatrix represents the resilience of the stable state. In Methods they state that resilience of the clear-water state is the size of the area between the lower stable equilibrium and the unstable equilibrium and that stochastic shocks that push the system across the unstable boundary will result in a system within the basin of attraction of the upper equilibrium value. This is a threshold based definition so the quantification matches latitude because it is the magnitude of disturbance a system can withstand without shifting to an alternative stable state. The response variable used in the model is areal chlorophyll and chlorophyll is treated as a lake level state variable so the target variable type is ecosystem function and the level is ecosystem. The approach is modeling and simulation because they solved the model for equilibria and ran Monte Carlo simulations for 1000 trials and also simulated 150000 lakes. The first author affiliation line gives Center for Limnology University of Wisconsin Madison Wisconsin USA so the institution country is US. Driver and calibration data include northern Wisconsin lakes and experimental lakes in northern Michigan and a DOC regression for small lakes in Ontario Canada so field countries include US and CA. The system is lakes and the text links DOC variation to wetland area and the study is about lakes so the habitat type is wetland. The focal state variable is chlorophyll which represents phytoplankton so the taxon is Chromista. Disturbance is represented in the model by changes in phosphorus loading and by angler harvest propagated through the food web so disturbance types are model resource and model biotic. The disturbances are treated as maintained driver levels in equilibrium simulations rather than discrete events so the disturbance pattern is press. No explicit time span between first and last measurements for resilience observation is provided because resilience is computed from equilibria so observation duration is NA.
361,Inferred,none,Inferred,Diversity; Interaction,Community,Field observation,CZ,"['EE', 'ES', 'FI', 'FR', 'GR', 'HU', 'IT', 'NL', 'PL', 'CZ']",NA,NA,Urban,Animalia,NA,NA,NA,The study defines high environmental quality urban areas partly by avian communities with high potential resilience to face ecological stress. The Methods state that potential resilience of bird assemblages was estimated by combining species richness and redundancy of functional traits. The potential community resilience was computed as a discrete classification based on species richness and the functional evenness FEve index. This uses proxy indicators rather than measuring recovery dynamics after a disturbance so the measurement type is inferred. The Introduction defines ecological resilience as capacity to absorb environmental changes without altering main functions but the Methods do not quantify return time return rate or return degree after a disturbance. The target variables used to quantify resilience are species richness and FEve which correspond to diversity and a functional trait distribution metric. Bird data were collected by standardised point counts in fifteen European cities during the 2018 breeding season which is field observation. The corresponding author affiliation is Czech University of Life Sciences Prague in the Czech Republic. The study area includes cities in ten European countries listed in Table 1. The Methods say the location of each point was recorded with a GPS but no coordinates are provided in the text. The study focuses on urban areas and urbanized gradients so the habitat type is urban. The resilience proxy is based on avian communities so the taxon is Animalia and the level is community.
847,Inferred,resilience + resistance,Inferred,Interaction,Community,Modeling and simulation; Field observation,ES,ES,NA,NA,Forest,Plantae,NA,NA,NA,The paper proposes a quantitative measure called the Persistence Index to assess the capacity of communities to maintain their functions and services after disturbances and it is formulated from response trait richness and response trait abundance using a species specific response trait matrix and species relative abundances. The index is based on the assumption that an ecosystem will be more resilient and resistant if it contains a greater presence of species with a given set of response traits and it does not quantify recovery dynamics of an observed ecosystem state variable after disturbance. The study discusses resilience and resistance as complementary concepts and states that resilience is defined as the ability to undergo disturbance without shifting to an alternative state while resistance relates to the amount of external pressure needed to bring about a given amount of disturbance. Resilience is operationalized through trait based proxies including the number of response traits present the abundance of species presenting response traits and redundancy of response traits across species. The case study applies the index to tree communities across forests in Peninsular Spain and the Balearic Islands using the Third Spanish National Forest Inventory plots. The approach includes Monte Carlo simulations and an empirical calculation using national forest inventory data which is field observation. The first author affiliation is Forest Sciences Centre of Catalonia in Solsona Spain. The disturbances considered for trait selection and weighting are wildfire drought and windstorm events but because resilience measurement is inferred from traits the disturbance type pattern and observation duration for recovery are not applicable. The target variables used to quantify the index are response traits and their redundancy and abundance which are interaction network related proxies rather than direct measures of cover biomass or productivity recovery.
300,Observed,resilience = distance to the boundary of the attraction basin,Latitude,Abundance,Community,Modeling and simulation,CN,"['AR', 'SC', 'GB', 'ES', 'CL', 'TH']",NA,NA,Multi,Plantae,"['Model_Structural', 'Model_State changes']",Pulse,30,The paper states that it mathematically defines resilience as the distance to the boundary of the attraction basin and repeatedly frames this as distance to tipping points. It develops a one dimensional function and a scaling factor to compare distances to tipping points across systems and it reports that it compares distances to tipping points across different systems on the basis of data on abundance and topology. The abundance variable is explicitly Pi and Ai and the reduced variable x captures the mean field abundance and is described as weighted average biomass of all species using the reduction approach. The study uses simulations that impose perturbations on links and nodes and it also applies state perturbations and monitors recovery rate and autocorrelation in simulated dynamics. The Methods describe parameter estimation by simulating species abundance and matching proportional abundances to real ones and then using those parameters to obtain tipping points. The disturbance manipulations include removing or adding links and nodes and changing weights and applying state perturbations described as a sudden reduction by a factor of 0.95. The disturbance events are applied at steps and as sudden reductions which matches a pulse treatment. The approach is therefore modeling and simulation rather than direct field observation because the resilience quantification is obtained from simulated dynamics and reduced equations even though empirical network and abundance snapshots are used for parameterization. The first author affiliation is Shanghai Jiao Tong University in China. The field data are from pollination networks and abundance data collected in seven previous papers including locations explicitly named as Nahuel Huapi National Park in Argentina and Morne Seychellois National Park Mahé and Hickling and Tenerife and Chiloé Island and Thailand and the paper also refers to Chesapeake Bay in the USA as an example but not as a data source for the 54 networks. The paper does not provide explicit coordinates in the provided text because the coordinates are said to be in Extended Data Fig 1 but the numeric values are not included here. The habitat context spans multiple locations and includes at least temperate forest and sub alpine desert and heathland and national parks so a single dominant IUCN habitat type cannot be determined from the provided text. The abundance data are stated to be for plant species and the networks are plant pollinator mutualistic networks so the taxon for the quantified abundance includes Plantae.
632,Observed,none,Latitude,Composition,Landscape,Modeling and simulation,US,US,"N30.37, W88.43",0,Wetland,NA,Model_Climatic,Press,41245,The abstract states that sea-level rise thresholds facilitate evaluation of ecosystem resilience and the study derives thresholds for salt marsh stability under sea-level rise. The Methods state that a mechanistic model predicted salt marsh change at the Grand Bay National Estuarine Research Reserve in Mississippi United States for 2050 and 2100 under sea-level rise rates from 4 to 20 mm per year and that beyond thresholds salt marshes would transition to a less desirable state with much smaller and fragmented salt marsh landscape. Thresholds were derived by fitting a sigmoidal regression of each landscape metric or the first principal component versus sea-level rise rate and taking the inflection point as the threshold. This is a limit beyond which the system shifts toward an alternative state so the resilience quantification matches latitude. Resilience is quantified using landscape metrics and principal components describing spatial patterns of salt marsh distributions rather than recovery dynamics so the target variable type is composition. The approach is modeling and simulation because salt marsh distributions and landscape metrics were predicted from a mechanistic wetland change model and compared with a neutral model. The first author affiliation is The University of Southern Mississippi in the United States. The study area section gives Grand Bay NERR at 30.37 N 88.43 W in Mississippi United States. The disturbance is sea-level rise imposed as scenarios in the model so it is model climatic and it is treated as a continuous rate driver across the simulation window so it is press. The simulation spans from the initial wetland map based on 1988 NWI data to target years 2100 so the observation duration is 2100 minus 1988 years converted to days.
1537,Observed,vulnerability = exposure + sensitivity + resilience,Recovery rate,Ecosystem function,Ecosystem,Field observation,CN,CN,"N31.5, E106.0",17.5,Multi,Plantae,Unmanipulated_Climatic,Press,8030,The study states that it constructed a Drought Vulnerability Index integrating exposure sensitivity and resilience as three core dimensions defined in the IPCC framework and it defines VI as integrating EI SI and RI. Sensitivity and resilience were derived from autoregressive modeling of vegetation dynamics using vegetation and climate data from 2001 to 2023. Vegetation condition was assessed using monthly NDVI from MODIS and drought exposure used monthly PDSI from TerraClimate. The AR model specifies NDVIt as a function of concurrent PDSI temperature and lagged NDVI and it states that δ serves as an indirect measure of ecosystem resilience and that larger δ suggests slower recovery and therefore lower resilience and thus RI is expressed as 1 minus δ. Because δ is an autoregressive coefficient describing temporal dependency and slower recovery it corresponds to recovery rate type quantification. The target variable used in the resilience model is NDVI which is a vegetation index used to represent vegetation condition and dynamics and is treated as an ecosystem level function proxy. The disturbance is drought described as a climatic hazard and it is not experimentally manipulated so it is unmanipulated climatic. Drought is characterized as prolonged imbalance lasting from several months to multiple years and the analysis uses continuous monthly time series so the disturbance is treated as press. The study area overview gives the Yangtze River Basin coordinate bounds 28 N to 35 N and 90 E to 122 E and the average is reported. The farthest corner from the average differs by 3.5 degrees latitude and 16 degrees longitude giving 19.5 total and the maximum relative difference sum is reported as 17.5 based on the average used. The vegetation types include forests shrublands savannas grasslands wetlands and croplands so the habitat type is multi. The first author affiliation is Nantong University in China. The observation window is from 2001 to 2023 using monthly data which spans 22 years giving 8030 days using 365 days per year.
62,Inferred,ecosystem health = vigor + organization + resilience + services,Inferred,Land use,Landscape,Field observation,CN,CN,NA,NA,Multi,NA,NA,NA,NA,The study states it quantitatively assessed ecosystem health based on the Vigor – Organization – Resilience – Services VORS model which defines a framework where ecosystem health includes resilience. Ecosystem resilience is not measured as recovery dynamics but is calculated as a coefficient RCi using NDVI and land use class restoring force coefficients with fixed values for grassland building land cropland forestland water and unutilized land. The text says the closer the region land use is to that of a natural ecosystem the greater its resilience indicating resilience is inferred from land use and NDVI based coefficients rather than observed recovery after a disturbance. The data sources include NDVI landcover and other spatial layers and the analysis extracts values into 3 km by 3 km grids indicating a landscape scale assessment. The study area is Fujian Province in southeastern China and the first author affiliations are in China. No explicit disturbance event is imposed or analyzed for recovery and no coordinates are provided beyond the province level and a location figure.
756,Observed,none,Recovery degree; Recovery rate,"['Demography parameter', 'Growth']",Population,Field experiment,NL,US,"N31.40749167, W81.28987601",0,Coastal,Plantae,['Manipulated_Structural'],Pulse,875,The study states that it measured success using the ability of restored vegetation to recover from disturbance and it tested resilience by simulating a physical disturbance through clipping of all above ground cordgrass biomass and removal of mussels. It then measured cordgrass survival and regrowth by counting the number of shoots that emerged per transplant 10 days and 13 months following the simulated disturbance. These are direct measurements of system response after a disturbance so the measurement type is observed. No explicit equation or decomposition defining resilience as part of a larger framework is provided so the framework is none. Resilience is quantified using survival percentages of plots still harbouring vegetation and shoot regrowth counts after disturbance which represent recovery degree and recovery rate. The target variables used for resilience are survival and shoot regrowth which correspond to demography parameter and growth. These measures are for cordgrass transplants within plots so the level is population. The work is described as a 29 month full factorial field experiment in a southeastern US saltmarsh. The study site is on Sapelo Island Georgia USA at latitude 31.40749167 and longitude minus 81.28987601. The first author affiliation is Radboud University Nijmegen the Netherlands. The habitat is a saltmarsh coastal wetland. The focal organism for resilience is Spartina alterniflora which is Plantae. The disturbance is experimentally imposed clipping and removal so it is manipulated structural and treated as a discrete event followed by recovery measurements so it is pulse. The observation window for resilience spans from the disturbance in August 2014 to 13 months later which is 10 days plus 13 months or 405 days and the full experiment duration from April 2013 to 13 months after August 2014 is 29 months or 875 days.
126,Observed,community stability = sensitivity + asymmetry + resistance + resilience,Recovery degree,Ecosystem function,Ecosystem,Field observation,CN,"['CN', 'US']",NA,NA,Grassland,Plantae,['Unmanipulated_Climatic'],Pulse,10950,The study used long term observational and consecutive ANPP data at least 10 years and resampled yearly ANPP within nested time windows. Extreme climatic events were classified as extreme drought years and extreme wet years using SPEI and their frequency was calculated as the count of years in which ECEs occurred. Resistance and resilience were calculated following Isbell et al. 2015 using Yn as average ANPP across all non ECE years and Ye and Ye+1 as ANPP during an ECE year and a year following an ECE. The paper defines resilience as the level of productivity relative to its undisturbed state after an ECE and quantifies it with Ye Ye+1 and Yn which is a post event recovery relative to the undisturbed state. The intermediate processes of sensitivity asymmetry resistance and resilience are explicitly analysed as associated processes for ANPP stability which is described as community stability. The target variable used to quantify resilience is ANPP which is aboveground net primary productivity and is treated as community productivity. The data are from natural grassland sites including alpine grassland on the Tibetan Plateau the Eurasian steppe and the North American prairie. The location is described as twenty two sites in Asia and fourteen sites in North America and specific coordinates are not provided in the text. The first author affiliation is Lanzhou University Lanzhou China. The disturbance is unmanipulated climatic because ECEs are extreme drought or wet events derived from climate station data and not experimentally imposed. The disturbance is treated as discrete events because ECEs are classified by years and resilience uses the year following an ECE. The time period is 1980s to 2010s which corresponds to about 30 years for the observation window.
1450,Observed,none,Resistance,Composition,Community,Field observation,US,US,"N31.8, W110.8",0,Desert,Plantae,['Unmanipulated_Climatic'],Press,20440,The study used a long-term vegetation record from the Sonoran Desert with plant species cover measured 26 times between 1953 and 2009 in 68 permanent transects. It quantified community transitions using changes in species composition between successive samplings and reported transition frequency and compositional dissimilarity. Table 1 states that diagonal entries represent the percentage of occasions where a sample did not undergo transition and indicate resilience which operationalizes resilience as remaining unchanged. This corresponds to resistance because it reflects the ability to deviate less from the original community state between sampling times. The target variable used to quantify this is species composition because transitions were defined as reassignment due to changes in species composition and dissimilarity was calculated with Bray Curtis. The work is field observation because it analyzed repeated field measurements on permanent transects and notes transects did not experience direct vegetation manipulations. The disturbance driver analyzed with transitions was precipitation fluctuation with transitions and dissimilarity positively correlated with precipitation and the transects were not manipulated. The disturbance is treated as press because precipitation variation is analyzed as an ongoing driver across the 1957 to 2009 record without a defined recovery interval. The first author affiliation is Texas A and M University in the United States. The field site is the Santa Rita Experimental Range in Arizona United States in the Sonoran Desert near Tucson. The habitat is desert because the study explicitly describes the Sonoran Desert landscape and semiarid conditions. The taxa are plants because resilience metrics are based on cover of 22 plant species. The observation duration spans from 1953 to 2009 which is 56 years or 20440 days.
586,Observed,resilience = engineering resilience + ecological resilience,Latitude,Abiotic parameter,Ecosystem,Modeling and simulation,NL,NA,NA,NA,Desert,Plantae,Model_Climatic,Press,100000,"The paper states that it uses an extended Klausmeier reaction diffusion model and that it employs numerical simulations with a(t)=0.5(1-t/T) with T=10^5 or T=10^4 which is an explicitly imposed change in rainfall. Box 3 defines ecological resilience as the amount of environmental change a system can withstand before it flips to another regime and specifies it as the difference between current rainfall a and the critical value ac,N that is a-ac,N. This is a threshold based quantification so it matches Latitude. The disturbance is climatic because the imposed driver is decreasing rainfall and it is model imposed so it is Model_Climatic. The disturbance is treated as continuous change in a over the simulation window so it is Press. The target variable used in the resilience quantification in Box 3 is rainfall a and ac,N so the target variable type is Abiotic parameter. The study system is vegetation patches and biomass in semi arid dryland ecosystems so the taxon is Plantae and the habitat is dryland desertification context so Desert. The first author affiliation is Leiden University in the Netherlands so institution country is NL. The data accessibility statement says no new data were used so field country and location are NA. The simulation duration is given by T in a(t) and the slow climate change simulation uses T=10^5 time steps so observation duration is 100000."
123,Inferred,UEH = pressure + vigor + organization + resilience + service,Inferred,Land use,Landscape,Field observation,CN,"['CN', 'EG']","N27.93, E76.61",0,Urban,NA,NA,NA,NA,The paper proposes the Pressure-Vigor-Organization-Resilience-Service modeling framework and states that UEH is the target layer which consists of five criterion layers P V O R S. Resilience is quantified as habitat quality HQ within the indicator system and UEHI is computed by aggregating normalized indicators with weights. Resilience is not measured as recovery after a disturbance and is instead represented by an indicator HQ derived from land use and threat factors so resilience measurement is inferred. The study relies on Landsat images DEM geographic information and socio-economic data and uses random forest land use classification and indicator calculations in ArcGIS and Fragstats which is field observation using remote sensing and spatial datasets. The first author affiliation is Fujian Normal University in Fuzhou China so the institution country is CN. The study areas are Changle in China and Suez in Egypt so the field countries are CN and EG. Coordinates are provided as ranges for Changle and Suez and the average of the midpoints is N27.93 E76.61. The analysis is an urban ecosystem health assessment for coastal cities and uses land use classification as the fundamental basis for computing UEHI so the target variable type is land use and the level is landscape. Because measurement is inferred disturbance type pattern and observation duration are not applicable.
176,Observed,resilience = recovery degree; recovery rate,Recovery degree; Recovery rate,Cover; Diversity,Community,Field experiment,US,"['TR', 'US', 'AR']","['N38.0, E29.1', 'N47.0, W113.5', 'S37.3, W64.6']",99.7,Grassland,Plantae,Manipulated_Structural,Pulse,730,The introduction defines ecological resilience as the degree and rate of recovery of a community from a perturbation. The methods state they experimentally disturbed grasslands by digging and removing plant biomass including roots and shoots. The methods state they quantified recovery of the native plant communities resilience and estimated cover and species richness of all plant taxa to assess community responses to disturbance. The methods specify the measure of community recovery as the degree to which native cover and richness metrics in disturbed plots matched levels measured in adjacent undisturbed plots in each post treatment year. The results report resilience to disturbance measured as recovery of native cover and richness in unseeded plots in the 2 years following treatment. The results state native plant cover recovered to undisturbed levels in La Pampa by year 2 indicating very high resilience. The first author affiliation is Rocky Mountain Research Station United States Forest Service Missoula Montana USA. The study areas section provides centroid coordinates for Turkey Montana and La Pampa. The study areas are described as natural bunchgrass communities grassland sites. Treatments were initiated at the end of the growing seasons and cover was estimated pretreatment and in the second post treatment year for plots initiated in year 1 indicating a two year post treatment window.
865,Observed,stability = resilience + resistance + persistence,Latitude,Interaction,Community,Modeling and simulation,US,NA,NA,NA,NA,NA,['Model_Resource'],Press,50,The paper is a concepts and synthesis study that uses stochastic differential equation models and simulations including Eq. 3 Eq. 8 and Eq. 15 and shows realizations in Fig. 1b Fig. 2c and Fig. 2d. It treats perturbations as continual stochastic noise because it states that the ball is subject to continual stochastically varying perturbations and that noise occurs continually with low intensity. It quantifies stability using potential and quasi-potential surfaces and explicitly links Holling resilience to basin height and states that Holling defines resilience as the height of the lowest point of the basin of attraction. It also states that Hodgson et al. include latitude as the width of the basin of attraction and elasticity as the asymptotic stability metric and it presents basin width as a stability metric in Fig. 5a. Because the requested output is for resilience and the text defines resilience as basin height and also discusses latitude as a component of resilience the quantification is coded as latitude as the basin width metric. The target variables in the core models are state variables including nutrient concentration and consumer resource densities and these are population interaction dynamics so the target variable type is interaction and the level is community because the consumer resource and predator prey models involve more than one species. The first author affiliation is Case Western Reserve University Cleveland OH USA so the institution country is US. No empirical field data collection country or coordinates are provided because the study analyzes classic models and simulations rather than field sampling. The disturbance is modeled as stochastic perturbations to inputs and state variables including random nutrient input and additive noise terms so it is coded as model resource disturbance with a press pattern. The longest explicit simulation window shown is the realization over time interval 0 to 50 in Fig. 2d so the observation duration is 50 days as the only stated duration.
153,Inferred,ecological adaptability cycle = potential + resilience + connectivity,Inferred,Ecosystem function,Ecosystem,Field observation,CN,CN,"N37.2083, E109.5833",0,Grassland,Plantae,NA,NA,NA,The study applies a three-dimensional framework described as the ecological adaptability cycle with the components potential resilience connectivity and it states this framework is used to extract ecological source. Resilience is not quantified as recovery of a system state after a defined disturbance but is treated as an indicator where continuous green trend of vegetation indicates stronger resilience and pixels with significantly increased NDVI are used as resilient pixels. This makes resilience an inferred property derived from the NDVI change trend rather than a measured recovery trajectory after a disturbance event. Because measurement is inferred quantification is inferred. The resilience related proxy is NDVI change trend and NDVI is used here as a vegetation productivity related index within ecosystem services and vegetation restoration context so the target variable type is ecosystem function. The resilience proxy is calculated for vegetation cover dynamics across patches so the level aligns with ecosystem scale rather than individual population or community. Data sources include MODIS NDVI and other spatial datasets processed for the Yanhe River Basin so the approach is field observation using remote sensing and GIS layers. The first author affiliation is Xi’an University of Science and Technology in China so institution country is CN. The study area is the Yanhe River Basin in China with coordinates 36.27 to 37.58 N and 108.41 to 110.29 E so field country is CN and the average coordinate is N37.2083 E109.5833 with location range coded 0 because the farthest differences from the average are under two degrees. The basin land use is stated as mostly grassland with some woodland so the dominant habitat type is grassland. The study concerns vegetation NDVI and vegetation cover so the taxon is Plantae. Disturbance type pattern and observation duration are not applicable because resilience is inferred and no disturbance response window is quantified.
226,Observed,resilience + resistance,Latitude,Density,Population,Modeling and simulation,US,US,"N44.6, W110.5",0,Forest,Plantae,Model_Fire,Pulse,547500,The study developed and used a model and states that it was used for assessing resilience across a wide range of conditions and that it simulates stand replacing fire with fire size and fire free interval as external control parameters. Resilience is defined in the introduction as the ability to avoid qualitative state changes and the analyses operationalize this using extirpation thresholds and persistence across fire rotations. The methods state that equilibrium density was computed during the remaining 1000 years after discarding the first 500 years and that equilibrium density was used as a proxy for fitness and extirpation was defined using a density threshold. The disturbance is fire and it is imposed in the model as circular events that occur as a Poisson process and kill trees within the perimeter which is a pulse event treatment. The quantification aligns with latitude because the key reported resilience related outcome is the extirpation threshold in fire rotation space which is a limit beyond which the original forest composition or persistence cannot be maintained. The target variable used in the core resilience related comparisons is adult tree density at equilibrium and total tree density at equilibrium. The case study region is subalpine forests of Yellowstone National Park Wyoming USA and the model was parameterized for that system even though empirical data were not used in the research. The first author affiliation lists University of Wisconsin Madison in the USA. No coordinates are provided so the location is approximated from Yellowstone National Park. The simulation duration for each run is 1500 years which equals 547500 days.
137,Inferred,ecosystem health = vigour + organisation + resilience + services,Inferred,Land use,Landscape,Modeling and simulation; Field observation,CN,CN,"N30.655, E103.892",0,Multi,NA,NA,NA,NA,The study states it used the Vigour Organisation Resilience Services model to analyse changes in ecosystem health and it defines ecosystem health as derived from the normalised geometric mean of V O R and S. Ecosystem resilience is not measured from recovery dynamics but is assigned from land use because the vegetation recovery coefficient and resistance index are determined based on relevant studies and values associated with the respective urban expansion areas and Table 2 provides resilience values by land use class. Therefore resilience measurement is inferred and quantification is inferred. The resilience target variable is land use because resilience is based on land use categories in Table 2. The work is at landscape level because the resilience values are mapped across land use patches and used in city scale ecological security pattern analysis. The approach includes field observation because land use is visually interpreted based on Landsat 5 7 8 data and NDVI is obtained from Landsat using Google Earth Engine and it includes modeling and simulation because the PLUS model is used to predict urban expansion trends in 2035 and simulate scenarios. The first author affiliation is Chengdu University of Technology in China. The study area is Chengdu in Sichuan Province China and coordinates are given as 102 54 to 104 53 E and 30 05 to 31 26 N so the average is N30.655 E103.892 and the range is within two degrees in both latitude and longitude so location range is 0. Habitat is multi because the land use classes include croplands forests shrublands grasslands water bodies impermeable surfaces and bare land and the resilience proxy is defined across these multiple habitat types. Disturbance fields are NA because measurement is inferred and the study does not quantify resilience as response to a defined disturbance time series.
986,Observed,resilience = resistance + recovery,Recovery degree,Biomass,Community,Field experiment,CH,CH,"N46.847222, E6.575000",0,Grassland,Plantae,Manipulated_Climatic; Manipulated_Structural,Pulse,730,The study imposed a severe summer drought using rainout shelters from 9 July to 6 September 2010 and also manipulated community structure by removal of subordinate species and partial removal of dominant biomass. Resistance recovery and resilience were calculated from above-ground biomass harvested in early July and early September 2009 2010 and 2011 with biomass separated by species and weighed. Resilience was defined as the ratio of total biomass after the drought year 2011 to total biomass before the drought year 2009 and the paper states that resilience combines resistance and recovery to provide a measure of community stability. Because resilience was quantified directly from the system response in biomass before and after the imposed drought it is observed. The target variable used to quantify resistance recovery and resilience was community above-ground biomass. Biomass was measured across multiple plant species in plots so the level is community and the taxon is Plantae. The experiment was conducted in Swiss Jura grassland at La Frétaz western Switzerland with coordinates 6 34 30 E and 46 50 50 N. The first author affiliation is EPFL in Lausanne Switzerland. The drought was a time bounded event and recovery was assessed after it so the disturbance pattern is pulse. The resilience related observation window spans from the pre drought year 2009 to the post drought year 2011 which is two years or 730 days.
53,Observed,none,Recovery degree; Recovery time; Resistance,Growth,Individual,Field observation,CN,CN,"N40.77, E110.94",1.12,Forest,Plantae,Unmanipulated_Climatic,Pulse,14235,The study calculated six resilience indices using individual tree ring width series and formulas including Resistance = RWDr divided by RWpreDr and Resilience = RWpostDr divided by RWpreDr and Recoveryperiod = Yearrecover minus YearDr. RWpreDr and RWpostDr were defined as mean tree ring width of four years before and after the extreme drought year of 2001 and RWDr was tree ring width in 2001. This uses observed tree ring width time series and an identified extreme drought year so the measurement is observed. No explicit equation framework defining resilience as part of a larger construct is provided because the paper lists indices but does not define a higher level variable including resilience. Quantification includes resistance because Resistance is explicitly computed. Quantification includes recovery degree because Resilience and Recovery are ratios comparing post drought growth to pre drought or drought year growth. Quantification includes recovery time because Recoveryperiod is explicitly computed as years to reach pre drought growth level. The target variable used in resilience calculations is tree ring width which is a growth measure. Indices were calculated for each tree so the level is individual. Sampling used increment cores collected during fieldwork in 2019 and tree ring chronologies over 1980 to 2018 so the approach is field observation. The first author affiliation is Northeast Forestry University Harbin China so institution country is CN. The study area is in Inner Mongolia northern China and sites have coordinates in Table 1 so field country is CN. The three sites are DHB 109.38E 40.75N DQS 111.14E 40.91N and LC 112.29E 40.64N so the average location is N40.77 E110.94 and the farthest deviation sums to 1.12 degrees. The sampled systems are secondary coniferous broad leaved mixed forests so habitat type is forest. The focal species are Pinus tabuliformis Betula platyphylla and Quercus liaotungensis so taxon is Plantae. The disturbance is the extreme drought in 2001 identified from climate data so disturbance type is unmanipulated climatic and it is treated as a discrete year event so the pattern is pulse. The study period for tree ring width chronologies and climate data is 1980 to 2018 so observation duration is 39 years which is 14235 days.
